n,SeriesName,gender,unit,SeriesCode,CountryName,CountryCode,year,value
4404,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ethiopia,ETH,2018,75
4405,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Fiji,FJI,2018,38
4406,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Fiji,FJI,2018,26
4407,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,France,FRA,2018,81
4408,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,France,FRA,2018,85
4417,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Greece,GRC,2018,67
4418,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Greece,GRC,2018,64
4427,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Haiti,HTI,2018,67
4428,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Haiti,HTI,2018,57
4429,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Honduras,HND,2018,58
4430,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Honduras,HND,2018,49
4431,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Iceland,ISL,2018,86
4432,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Iceland,ISL,2018,89
4433,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,India,IND,2018,61
4434,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,India,IND,2018,49
4435,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Indonesia,IDN,2018,20
4436,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Indonesia,IDN,2018,19
4439,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Jamaica,JAM,2018,49
4440,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Jamaica,JAM,2018,40
4443,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Kenya,KEN,2018,81
4444,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Kenya,KEN,2018,68
4447,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Latvia,LVA,2018,41
4448,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Latvia,LVA,2018,36
4449,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Lebanon,LBN,2018,58
4450,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Lebanon,LBN,2018,44
4459,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Luxembourg,LUX,2018,70
4460,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Luxembourg,LUX,2018,71
4463,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malawi,MWI,2018,91
4464,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malawi,MWI,2018,73
4465,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malaysia,MYS,2018,65
4466,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malaysia,MYS,2018,48
4467,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mali,MLI,2018,58
4468,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mali,MLI,2018,31
4473,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mexico,MEX,2018,51
4474,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mexico,MEX,2018,48
4477,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mongolia,MNG,2018,35
4478,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mongolia,MNG,2018,29
4481,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Morocco,MAR,2018,64
4482,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Morocco,MAR,2018,61
4483,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Myanmar,MMR,2018,70
4484,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Myanmar,MMR,2018,57
4487,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nepal,NPL,2018,59
4488,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nepal,NPL,2018,56
4489,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Netherlands,NLD,2018,84
4490,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Netherlands,NLD,2018,82
4491,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,New Zealand,NZL,2018,80
4492,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,New Zealand,NZL,2018,75
4497,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nigeria,NGA,2018,62
4498,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nigeria,NGA,2018,46
4499,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Norway,NOR,2018,94
4500,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Norway,NOR,2018,87
4503,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Pakistan,PAK,2018,11
4504,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Pakistan,PAK,2018,9
4507,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Paraguay,PRY,2018,64
4508,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Paraguay,PRY,2018,50
4509,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Peru,PER,2018,68
4510,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Peru,PER,2018,70
4513,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Rwanda,RWA,2018,89
4514,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Rwanda,RWA,2018,83
4515,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sao Tome and Principe,STP,2018,98
4516,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sao Tome and Principe,STP,2018,75
4517,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Senegal,SEN,2018,87
4518,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Senegal,SEN,2018,50
4523,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Singapore,SGP,2018,70
4524,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Singapore,SGP,2018,72
4527,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Africa,ZAF,2018,74
4528,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Africa,ZAF,2018,65
4529,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Sudan,SSD,2018,23
4530,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Sudan,SSD,2018,18
4531,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Spain,ESP,2018,86
4532,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Spain,ESP,2018,84
4533,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sri Lanka,LKA,2018,43
4534,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sri Lanka,LKA,2018,43
4541,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tanzania,TZA,2018,75
4542,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tanzania,TZA,2018,55
4543,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Thailand,THA,2018,77
4544,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Thailand,THA,2018,74
4545,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Timor-Leste,TLS,2018,38
4546,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Timor-Leste,TLS,2018,31
4551,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tunisia,TUN,2018,24
4552,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tunisia,TUN,2018,20
4553,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uganda,UGA,2018,83
4554,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uganda,UGA,2018,71
4555,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ukraine,UKR,2018,51
4556,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ukraine,UKR,2018,51
4557,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uruguay,URY,2018,67
4558,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uruguay,URY,2018,58
4559,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uzbekistan,UZB,2018,75
4560,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uzbekistan,UZB,2018,37
4563,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Vietnam,VNM,2018,67
4564,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Vietnam,VNM,2018,59
4569,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zambia,ZMB,2018,79
4570,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zambia,ZMB,2018,72
4571,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zimbabwe,ZWE,2018,88
4572,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zimbabwe,ZWE,2018,79
4573,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Afghanistan,AFG,2019,11
4574,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Afghanistan,AFG,2019,11
4581,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Argentina,ARG,2019,69
4582,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Argentina,ARG,2019,66
4583,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Australia,AUS,2019,83
4584,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Australia,AUS,2019,79
4597,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Benin,BEN,2019,83
4598,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Benin,BEN,2019,60
4601,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Bolivia,BOL,2019,51
4602,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Bolivia,BOL,2019,44
4603,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Botswana,BWA,2019,92
4604,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Botswana,BWA,2019,80
4607,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Burkina Faso,BFA,2019,94
4608,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Burkina Faso,BFA,2019,55
4611,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cabo Verde,CPV,2019,98
4612,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cabo Verde,CPV,2019,76
4621,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Chile,CHL,2019,68
4622,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Chile,CHL,2019,61
4623,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Colombia,COL,2019,68
4624,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Colombia,COL,2019,55
4633,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cote d'Ivoire,CIV,2019,75
4634,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cote d'Ivoire,CIV,2019,57
4637,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cuba,CUB,2019,79
4638,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cuba,CUB,2019,73
4641,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Denmark,DNK,2019,86
4642,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Denmark,DNK,2019,86
4657,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ethiopia,ETH,2019,80
4658,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ethiopia,ETH,2019,78
4659,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Fiji,FJI,2019,42
4660,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Fiji,FJI,2019,30
4661,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,France,FRA,2019,83
4662,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,France,FRA,2019,81
4671,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Greece,GRC,2019,69
4672,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Greece,GRC,2019,66
4681,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Haiti,HTI,2019,79
4682,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Haiti,HTI,2019,69
4683,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Honduras,HND,2019,59
4684,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Honduras,HND,2019,51
4685,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Iceland,ISL,2019,89
4686,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Iceland,ISL,2019,87
4687,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,India,IND,2019,68
4688,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,India,IND,2019,56
4689,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Indonesia,IDN,2019,25
4690,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Indonesia,IDN,2019,22
4693,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Jamaica,JAM,2019,54
4694,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Jamaica,JAM,2019,44
4697,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Kenya,KEN,2019,82
4698,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Kenya,KEN,2019,70
4701,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Latvia,LVA,2019,46
4702,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Latvia,LVA,2019,39
4703,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Lebanon,LBN,2019,63
4704,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Lebanon,LBN,2019,48
4713,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Luxembourg,LUX,2019,72
4714,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Luxembourg,LUX,2019,72
4717,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malawi,MWI,2019,92
4718,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malawi,MWI,2019,74
4719,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Malaysia,MYS,2019,65
4720,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Malaysia,MYS,2019,50
4721,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mali,MLI,2019,58
4722,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mali,MLI,2019,30
4727,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mexico,MEX,2019,52
4728,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mexico,MEX,2019,52
4731,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Mongolia,MNG,2019,35
4732,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Mongolia,MNG,2019,29
4735,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Morocco,MAR,2019,69
4736,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Morocco,MAR,2019,67
4737,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Myanmar,MMR,2019,76
4738,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Myanmar,MMR,2019,63
4741,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nepal,NPL,2019,64
4742,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nepal,NPL,2019,61
4743,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Netherlands,NLD,2019,86
4744,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Netherlands,NLD,2019,84
4745,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,New Zealand,NZL,2019,80
4746,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,New Zealand,NZL,2019,75
4751,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Nigeria,NGA,2019,69
4752,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Nigeria,NGA,2019,54
4753,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Norway,NOR,2019,95
4754,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Norway,NOR,2019,88
4757,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Pakistan,PAK,2019,14
4758,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Pakistan,PAK,2019,11
4761,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Paraguay,PRY,2019,69
4762,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Paraguay,PRY,2019,54
4763,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Peru,PER,2019,77
4764,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Peru,PER,2019,74
4767,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Rwanda,RWA,2019,91
4768,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Rwanda,RWA,2019,87
4769,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sao Tome and Principe,STP,2019,98
4770,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sao Tome and Principe,STP,2019,79
4771,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Senegal,SEN,2019,92
4772,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Senegal,SEN,2019,56
4777,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Singapore,SGP,2019,76
4778,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Singapore,SGP,2019,76
4781,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Africa,ZAF,2019,77
4782,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Africa,ZAF,2019,67
4783,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,South Sudan,SSD,2019,24
4784,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,South Sudan,SSD,2019,21
4785,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Spain,ESP,2019,86
4786,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Spain,ESP,2019,84
4787,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Sri Lanka,LKA,2019,52
4788,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Sri Lanka,LKA,2019,47
4795,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tanzania,TZA,2019,83
4796,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tanzania,TZA,2019,66
4797,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Thailand,THA,2019,80
4798,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Thailand,THA,2019,78
4799,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Timor-Leste,TLS,2019,44
4800,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Timor-Leste,TLS,2019,41
4805,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Tunisia,TUN,2019,28
4806,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Tunisia,TUN,2019,23
4807,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uganda,UGA,2019,85
4808,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uganda,UGA,2019,74
4809,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ukraine,UKR,2019,56
4810,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ukraine,UKR,2019,57
4811,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uruguay,URY,2019,65
4812,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uruguay,URY,2019,65
4813,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Uzbekistan,UZB,2019,79
4814,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Uzbekistan,UZB,2019,37
4817,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Vietnam,VNM,2019,70
4818,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Vietnam,VNM,2019,63
4823,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zambia,ZMB,2019,86
4824,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zambia,ZMB,2019,80
4825,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Zimbabwe,ZWE,2019,91
4826,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Zimbabwe,ZWE,2019,84
4827,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Afghanistan,AFG,2020,11
4828,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Afghanistan,AFG,2020,11
4835,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Argentina,ARG,2020,70
4836,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Argentina,ARG,2020,69
4837,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Australia,AUS,2020,83
4838,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Australia,AUS,2020,82
4851,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Benin,BEN,2020,91
4852,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Benin,BEN,2020,62
4855,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Bolivia,BOL,2020,57
4856,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Bolivia,BOL,2020,43
4857,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Botswana,BWA,2020,94
4858,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Botswana,BWA,2020,84
4861,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Burkina Faso,BFA,2020,93
4862,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Burkina Faso,BFA,2020,63
4865,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cabo Verde,CPV,2020,98
4866,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cabo Verde,CPV,2020,79
4875,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Chile,CHL,2020,69
4876,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Chile,CHL,2020,62
4877,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Colombia,COL,2020,81
4878,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Colombia,COL,2020,67
4887,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cote d'Ivoire,CIV,2020,80
4888,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cote d'Ivoire,CIV,2020,61
4891,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Cuba,CUB,2020,79
4892,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Cuba,CUB,2020,70
4895,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Denmark,DNK,2020,87
4896,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Denmark,DNK,2020,86
4911,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Ethiopia,ETH,2020,83
4912,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Ethiopia,ETH,2020,81
4913,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Fiji,FJI,2020,41
4914,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Fiji,FJI,2020,35
4915,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,France,FRA,2020,86
4916,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,France,FRA,2020,83
4925,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Greece,GRC,2020,71
4926,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Greece,GRC,2020,66
4935,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Haiti,HTI,2020,87
4936,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Haiti,HTI,2020,76
4937,Access to anti-retroviral drugs,female,%,SH.HIV.ARTC.FE.ZS,Honduras,HND,2020,59
4938,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Honduras,HND,2020,52
4939,Access to anti-retroviral drugs,male,%,SH.HIV.ARTC.MA.ZS,Iceland,ISL,2020,92
